Year,Temp,Temp_MA,Temp_Category
200302,0.62,0.6259999999999993,Medium
200303,0.6,0.6179999999999993,Medium
200304,0.6,0.6119999999999994,Medium
200305,0.6,0.6079999999999994,Medium
200306,0.59,0.6019999999999994,Medium
200307,0.58,0.5939999999999994,Medium
200308,0.59,0.5919999999999994,Medium
200309,0.6,0.5919999999999994,Medium
200310,0.61,0.5939999999999994,Medium
200311,0.61,0.5979999999999994,Medium
200312,0.63,0.6079999999999994,Medium
200401,0.62,0.6139999999999995,Medium
200402,0.63,0.6199999999999996,Medium
200403,0.64,0.6259999999999997,Medium
200404,0.64,0.6319999999999997,Medium
200405,0.62,0.6299999999999997,Medium
200406,0.62,0.6299999999999997,Medium
200407,0.6,0.6239999999999997,Medium
200408,0.59,0.6139999999999997,Medium
200409,0.58,0.6019999999999996,Medium
200410,0.57,0.5919999999999996,Medium
200411,0.58,0.5839999999999996,Medium
200412,0.56,0.5759999999999996,Medium
200501,0.57,0.5719999999999996,Medium
200502,0.57,0.5699999999999996,Medium
200503,0.57,0.5699999999999996,Medium
200504,0.58,0.5699999999999996,Medium
200505,0.6,0.5779999999999996,Medium
200506,0.62,0.5879999999999995,Medium
200507,0.64,0.6019999999999996,Medium
200508,0.65,0.6179999999999997,Medium
200509,0.66,0.6339999999999997,Medium
200510,0.67,0.6479999999999997,Medium
200511,0.68,0.6599999999999997,Medium
200512,0.69,0.6699999999999997,Medium
200601,0.68,0.6759999999999996,Medium
200602,0.69,0.6819999999999996,Medium
200603,0.68,0.6839999999999996,Medium
200604,0.67,0.6819999999999997,Medium
200605,0.66,0.6759999999999997,Medium
200606,0.66,0.6719999999999997,Medium
200607,0.65,0.6639999999999997,Medium
200608,0.66,0.6599999999999997,Medium
200609,0.66,0.6579999999999997,Medium
200610,0.66,0.6579999999999997,Medium
200611,0.65,0.6559999999999997,Medium
200612,0.65,0.6559999999999997,Medium
200701,0.68,0.6599999999999997,Medium
200702,0.68,0.6639999999999997,Medium
200703,0.68,0.6679999999999997,Medium
200704,0.7,0.6779999999999997,Medium
200705,0.71,0.6899999999999997,Medium
200706,0.7,0.6939999999999997,Medium
200707,0.7,0.6979999999999997,Medium
200708,0.69,0.6999999999999996,Medium
200709,0.69,0.6979999999999997,Medium
200710,0.68,0.6919999999999997,Medium
200711,0.67,0.6859999999999997,Medium
200712,0.65,0.6759999999999998,Medium
200801,0.59,0.6559999999999998,Medium
200802,0.56,0.6299999999999998,Medium
200803,0.56,0.6059999999999998,Medium
200804,0.54,0.5799999999999998,Medium
200805,0.53,0.5559999999999998,Medium
200806,0.52,0.5419999999999998,Medium
200807,0.52,0.5339999999999998,Medium
200808,0.52,0.5259999999999998,Medium
200809,0.52,0.5219999999999998,Medium
200810,0.53,0.5219999999999998,Medium
200811,0.54,0.5259999999999998,Medium
200812,0.54,0.5299999999999998,Medium
200901,0.58,0.5419999999999998,Medium
200902,0.6,0.5579999999999998,Medium
200903,0.58,0.5679999999999998,Medium
200904,0.59,0.5779999999999997,Medium
200905,0.6,0.5899999999999997,Medium
200906,0.61,0.5959999999999998,Medium
200907,0.62,0.5999999999999998,Medium
200908,0.64,0.6119999999999998,Medium
200909,0.65,0.6239999999999998,Medium
200910,0.65,0.6339999999999998,Medium
200911,0.66,0.6439999999999998,Medium
200912,0.67,0.6539999999999997,Medium
201001,0.68,0.6619999999999997,Medium
201002,0.7,0.6719999999999997,Medium
201003,0.73,0.6879999999999997,Medium
201004,0.75,0.7059999999999997,Medium
201005,0.77,0.7259999999999998,Medium
201006,0.77,0.7439999999999997,Medium
201007,0.76,0.7559999999999997,Medium
201008,0.76,0.7619999999999998,Medium
201009,0.75,0.7619999999999998,Medium
201010,0.75,0.7579999999999998,Medium
201011,0.75,0.7539999999999998,Medium
201012,0.73,0.7479999999999997,Medium
201101,0.72,0.7399999999999997,Medium
201102,0.69,0.7279999999999996,Medium
201103,0.67,0.7119999999999996,Medium
201104,0.65,0.6919999999999996,Medium
201105,0.63,0.6719999999999996,Medium
201106,0.63,0.6539999999999997,Medium
201107,0.63,0.6419999999999997,Medium
201108,0.63,0.6339999999999997,Medium
201109,0.63,0.6299999999999997,Medium
201110,0.63,0.6299999999999997,Medium
201111,0.61,0.6259999999999997,Medium
201112,0.62,0.6239999999999997,Medium
201201,0.61,0.6199999999999997,Medium
201202,0.61,0.6159999999999997,Medium
201203,0.6,0.6099999999999997,Medium
201204,0.61,0.6099999999999997,Medium
201205,0.62,0.6099999999999997,Medium
201206,0.63,0.6139999999999997,Medium
201207,0.63,0.6179999999999997,Medium
201208,0.62,0.6219999999999997,Medium
201209,0.63,0.6259999999999997,Medium
201210,0.64,0.6299999999999997,Medium
201211,0.66,0.6359999999999996,Medium
201212,0.66,0.6419999999999997,Medium
201301,0.67,0.6519999999999996,Medium
201302,0.68,0.6619999999999996,Medium
201303,0.69,0.6719999999999995,Medium
201304,0.68,0.6759999999999995,Medium
201305,0.67,0.6779999999999996,Medium
201306,0.67,0.6779999999999996,Medium
201307,0.67,0.6759999999999996,Medium
201308,0.67,0.6719999999999996,Medium
201309,0.67,0.6699999999999996,Medium
201310,0.66,0.6679999999999996,Medium
201311,0.67,0.6679999999999996,Medium
201312,0.68,0.6699999999999996,Medium
201401,0.69,0.6739999999999996,Medium
201402,0.68,0.6759999999999996,Medium
201403,0.7,0.6839999999999996,Medium
201404,0.71,0.6919999999999996,Medium
201405,0.73,0.7019999999999996,Medium
201406,0.73,0.7099999999999996,Medium
201407,0.73,0.7199999999999995,Medium
201408,0.74,0.7279999999999995,Medium
201409,0.75,0.7359999999999995,Medium
201410,0.76,0.7419999999999997,Medium
201411,0.75,0.7459999999999997,Medium
201412,0.76,0.7519999999999996,Medium
201501,0.76,0.7559999999999996,Medium
201502,0.79,0.7639999999999996,Medium
201503,0.8,0.7719999999999996,High
201504,0.8,0.7819999999999997,High
201505,0.8,0.7899999999999997,High
201506,0.81,0.7999999999999996,High
201507,0.83,0.8079999999999996,High
201508,0.83,0.8139999999999997,High
201509,0.83,0.8199999999999997,High
201510,0.86,0.8319999999999996,High
201511,0.89,0.8479999999999996,High
201512,0.92,0.8659999999999997,High
201601,0.95,0.8899999999999997,High
201602,0.99,0.9219999999999997,High
201603,1.02,0.9539999999999997,High
201604,1.04,0.9839999999999998,High
201605,1.06,1.0119999999999998,High
201606,1.05,1.0319999999999996,High
201607,1.06,1.0459999999999998,High
201608,1.08,1.0579999999999998,High
201609,1.08,1.0659999999999998,High
201610,1.06,1.0659999999999998,High
201611,1.05,1.0659999999999998,High
201612,1.03,1.0599999999999998,High
201701,1.02,1.0479999999999996,High
201702,1,1.0319999999999996,High
201703,0.98,1.0159999999999996,High
201704,0.96,0.9979999999999997,High
201705,0.96,0.9839999999999997,High
201706,0.95,0.9699999999999995,High
201707,0.95,0.9599999999999996,High
201708,0.94,0.9519999999999996,High
201709,0.93,0.9459999999999995,High
201710,0.94,0.9419999999999995,High
201711,0.94,0.9399999999999995,High
201712,0.94,0.9379999999999995,High
201801,0.92,0.9339999999999996,High
201802,0.91,0.9299999999999997,High
201803,0.89,0.9199999999999997,High
201804,0.88,0.9079999999999998,High
201805,0.88,0.8959999999999999,High
201806,0.88,0.8879999999999999,High
201807,0.88,0.8819999999999999,High
201808,0.87,0.8779999999999998,High
201809,0.87,0.8759999999999998,High
201810,0.88,0.8759999999999998,High
201811,0.88,0.8759999999999998,High
201812,0.87,0.8739999999999999,High
201901,0.88,0.8759999999999998,High
201902,0.88,0.8779999999999998,High
201903,0.91,0.8839999999999998,High
201904,0.92,0.8919999999999998,High
201905,0.92,0.9019999999999998,High
201906,0.93,0.9119999999999997,High
201907,0.94,0.9239999999999997,High
201908,0.95,0.9319999999999997,High
201909,0.96,0.9399999999999997,High
201910,0.96,0.9479999999999997,High
201911,0.97,0.9559999999999997,High
201912,0.99,0.9659999999999996,High
202001,1.01,0.9779999999999998,High
202002,1.03,0.9919999999999998,High
202003,1.03,1.0059999999999998,High
202004,1.04,1.02,High
202005,1.04,1.0299999999999998,High
202006,1.05,1.0379999999999998,High
202007,1.05,1.0419999999999998,High
202008,1.04,1.0439999999999998,High
202009,1.05,1.0459999999999998,High
202010,1.04,1.0459999999999998,High
202011,1.04,1.0439999999999998,High
202012,1.02,1.0379999999999998,High
202101,0.99,1.0279999999999998,High
202102,0.95,1.0079999999999998,High
202103,0.92,0.9839999999999998,High
202104,0.9,0.9559999999999998,High
202105,0.88,0.9279999999999999,High
202106,0.87,0.9039999999999999,High
202107,0.87,0.8879999999999999,High
202108,0.87,0.8779999999999999,High
202109,0.87,0.8719999999999999,High
202110,0.87,0.8699999999999999,High
202111,0.86,0.868,High
202112,0.87,0.868,High
202201,0.88,0.8699999999999999,High
202202,0.9,0.876,High
202203,0.91,0.884,High
202204,0.92,0.8960000000000001,High
202205,0.92,0.906,High
202206,0.93,0.916,High
202207,0.93,0.922,High
202208,0.93,0.9260000000000002,High
202209,0.92,0.9260000000000002,High
202210,0.92,0.9260000000000002,High
202211,0.91,0.9220000000000003,High
202212,0.9,0.9160000000000001,High
202301,0.9,0.9100000000000001,High
202302,0.91,0.9080000000000001,High
202303,0.92,0.9080000000000001,High
202304,0.93,0.9120000000000001,High
202305,0.94,0.9200000000000002,High
202306,0.95,0.93,High
202307,0.98,0.9440000000000002,High
202308,1.01,0.9620000000000001,High
202309,1.05,0.9860000000000001,High
202310,1.09,1.0160000000000002,High
202311,1.14,1.0540000000000003,High
202312,1.19,1.0960000000000003,High
202401,1.22,1.1380000000000003,High
202402,1.26,1.1800000000000002,High
202403,1.27,1.2160000000000002,High
202404,1.29,1.2460000000000002,High
202405,1.31,1.2700000000000002,High
202406,1.32,1.2900000000000003,High
202407,1.32,1.3020000000000003,High
202408,1.32,1.3120000000000003,High
202409,1.31,1.3160000000000003,High
202410,1.3,1.3140000000000005,High
202411,1.3,1.3100000000000005,High
202412,1.29,1.3040000000000005,High
202501,1.29,1.2980000000000005,High
202502,1.28,1.2920000000000003,High
202503,1.28,1.2880000000000003,High
202504,1.27,1.2820000000000003,High
202505,1.27,1.278,High
202506,1.25,1.27,High
202507,1.23,1.2600000000000002,High
202508,1.22,1.248,High
